HR,handGSR,Temp,stress
72.5641,6.8946,36.4287,0
75.6667,7.5207,36.7835,0
93.8049,8.0655,37.1149,1
76.1951,8.0254,37.1531,1
78.25,8.4434,37.1581,1
75.2439,9.0227,36.434,1
74.122,8.8197,37.2079,1
77.439,8.7058,37.035,1
81.5122,8.6326,37.4417,1
84.4634,10.3676,36.1621,1
80.6341,10.3587,36.0367,1
81.3415,9.6736,37.471,1
78.7073,8.86,36.9494,1
73.925,8.1686,37.1225,1
69.4103,8.2306,36.3004,1
70.7179,8.1519,36.5816,1
70.375,7.5948,37.1849,1
77.9024,8.9173,36.9175,1
78.7065,7.7748,37.0518,1
75.926,8.0043,36.3788,1
77.6333,8.2697,36.1022,1
87.3398,9.4404,36.6625,1
78.804,8.2327,36.1427,1
72.7796,7.1354,36.4022,1
70.5991,7.1221,37.3662,1
71.5376,7.2092,36.0899,1
70.8992,7.3182,37.0108,1
70.5114,7.4154,36.7507,1
75.7065,7.2919,36.5113,1
75.0236,7.4026,36.1186,1
71.1943,7.6994,36.9597,1
74.609,7.7287,37.2051,1
74.1455,7.8933,36.55,1
73.243,8.6804,36.6933,1
71.2675,7.7099,36.0661,1
71.5242,7.7266,36.1654,1
70.3651,7.744,36.4802,1
80.6578,7.5456,37.4496,1
84.6089,7.6022,36.4996,1
77.0724,7.2883,36.3232,1
79.0235,7.8219,36.1245,1
81.8773,7.6869,36.0432,1
82.8773,7.4341,36.0482,1
83.4626,7.4399,36.8348,1
83.5114,7.3218,36.1768,1
81.8285,7.611,36.0182,1
84.6577,7.6866,36.6951,1
87.6334,7.5378,36.5871,1
77.6821,6.923,37.4357,1
76.6243,6.5038,37.4714,1
70.2043,6.1167,37.2398,1
64.973,6.0348,36.441,1
66.1571,5.6793,36.1913,1
66.3938,5.5073,36.1678,1
67.5254,5.2999,37.3523,1
64.6044,5.1688,37.0657,0
65.5937,5.0965,37.336,0
65.6934,5.0483,36.6687,0
63.9992,4.9967,36.7852,0
64.8413,4.9484,36.8744,0
65.3939,4.918,36.3526,0
73.0761,5.2121,36.8099,0
83.3069,5.7781,36.0654,1
70.3582,5.6645,36.4609,1
68.0247,5.5745,37.2269,0
66.5781,5.4595,37.1953,0
70.1307,5.3945,36.1989,0
66.6402,5.3559,36.9468,0
69.7684,5.5349,36.4984,0
85.1242,7.1355,36.9803,1
72.1699,7.4023,37.0948,1
73.849,7.7615,36.0862,1
73.6331,7.8526,36.0477,1
75.449,7.5705,37.4638,1
86.0246,7.7311,36.7941,1
67.3836,7.0248,36.6289,0
67.7886,7.0563,36.3293,0
80.5518,7.4166,36.7038,0
72.8676,7.8934,36.6962,1
65.3149,7.3941,37.1663,0
66.2359,8.0778,36.9303,0
65.1044,8.0043,36.6921,1
71.9221,7.3137,36.6184,0
83.4863,7.7599,37.0622,0
72.7939,8.3074,37.122,1
66.1832,7.6208,36.1885,0
69.9991,8.3801,36.8364,0
66.657,8.1503,36.9296,0
66.5518,7.7502,36.4336,0
69.4464,8.8504,36.1857,0
68.4606,8.1981,37.0795,0
70.3581,8.6669,36.5187,0
80.1528,9.7021,37.0452,1
71.3837,9.4926,36.0164,1
73.5741,9.3872,36.99,1
71.1699,4.0251,37.4939,1
78.8284,0.8016,36.0268,1
77.5845,0.8106,37.4395,1
79.0967,0.8112,36.1369,1
84.2674,0.8118,36.8385,1
76.0909,2.5186,37.3364,1
70.7179,5.4359,36.2009,1
75.3333,6.3562,37.2723,1
66.7222,6.3286,36.6922,0
63.3056,5.8541,37.1917,0
63.8611,5.4167,36.6272,0
64.25,5.0915,36.9405,0
63.8611,4.9219,37.1736,0
65.6667,5.0695,36.2831,0
60.7778,4.9109,36.483,0
65.5556,4.8415,36.6812,0
65.25,5.0442,36.786,0
65.1667,4.8626,37.4398,0
69.7838,4.6595,36.5734,0
66.8333,4.5304,37.3642,0
69.4865,4.3724,36.9045,0
68.2895,4.2124,36.5915,0
65.6486,4.0895,36.4459,0
68.2222,4.0226,37.3743,0
65.8889,3.929,36.8349,0
65.4054,3.8177,36.7139,0
66.6944,3.7458,37.3784,0
66.8889,3.6656,36.6255,0
65.6111,3.5972,37.1952,0
64.6111,3.5334,37.4804,0
63.1111,3.4836,36.7116,0
66.3333,3.4406,37.4242,0
69.1944,3.3941,36.8565,0
67.1622,3.358,36.2883,0
65.7222,3.3307,37.1859,0
64.25,3.2971,36.3211,0
65.1667,3.2648,36.3905,0
65.4167,3.2386,36.4189,0
63.5,3.2146,37.481,0
63.4444,3.1919,36.5164,0
66.5833,3.1727,36.4129,0
67.973,3.1465,37.2039,0
68.4167,3.1357,36.471,0
67.6389,3.1162,36.3265,0
64.8056,3.1026,36.63,0
64.0556,3.0951,37.3757,0
72.8333,3.0841,37.1218,0
66.5833,3.0719,36.3374,0
64.8611,3.0603,36.0754,0
69.4211,3.0322,36.7068,0
73.8158,3.8533,36.3781,0
72.7632,5.6886,36.4329,0
82.9474,5.1886,36.4376,0
75.65,5.9333,36.4899,0
83.3684,8.7766,36.255,0
104.0789,10.7583,36.911,1
111.3421,12.247,36.2095,1
80.4211,11.6952,36.1556,1
76.8684,10.5603,37.1341,1
74.7895,10.0475,36.0258,1
77.6579,10.8581,36.8213,1
78.9737,11.1479,36.6742,1
72.5789,9.7411,37.1188,1
74.0789,10.6398,36.9982,1
82.0789,11.4797,37.2898,1
76.8684,10.5139,36.5397,1
77.8421,11.1722,37.2691,1
76.7895,9.0062,36.8714,1
69.5,9.9267,36.1194,1
69.9737,9.4557,37.2339,1
92.0526,8.7874,36.2585,1
69.5789,8.4799,36.1644,1
68.2895,8.6251,36.6477,1
73.5526,9.1279,37.433,1
87.8421,10.3004,37.3843,1
71.3333,9.5345,37.3983,1
72,8.2282,36.3969,1
70.6053,8.6193,37.1186,1
80.5,8.7499,37.1501,1
69.3421,8.326,36.8837,1
65.8684,7.6266,36.2131,1
70.3421,7.8009,36.3311,1
75.8158,9.1453,36.6929,1
88.1316,9.5139,37.4389,1
77,9.8193,36.4182,1
73.2105,9.0329,36.8038,1
75.8684,9.632,36.9572,1
79.0789,9.2485,37.4986,1
75.0526,8.7153,36.5129,1
100.8158,8.6621,36.5695,1
78.4737,9.6987,36.7462,1
79.4474,9.1346,36.3786,1
68.7105,7.9009,36.3138,1
86.0526,9.0158,36.2084,1
82.3684,9.5892,36.108,1
81.7368,10.0676,37.3164,1
74.5,9.9804,37.3244,1
72.0789,9.7634,36.2379,1
72.2632,10.2897,37.452,1
85.5526,9.6988,37.3113,1
73.8205,9.4414,37.157,1
77.2105,9.7881,36.4752,1
75.1842,9.1668,36.1981,1
69.6389,8.8131,36.5923,1
64.6389,8.8454,37.4788,1
66.8611,8.0141,36.4186,1
66.4,7.8416,36.7101,1
67.1389,7.9812,36.6437,1
68.5556,7.6128,36.2305,0
73.7778,6.9738,36.3182,0
71.6667,7.4156,36.7839,1
79,8.0824,36.8924,1
77.4054,8.4509,36.5287,1
75.8889,8.4119,36.7099,1
72.9722,7.9521,36.9372,1
68.5556,7.7273,36.3088,1
65.7222,7.1089,37.1826,0
74.4444,7.7292,36.6248,1
68.6111,7.7658,37.3642,1
67.2778,7.2166,37.4861,0
76.2222,7.7868,36.4094,1
72.8919,7.8507,37.1196,1
73.2105,8.026,37.2677,1
95,8.1066,36.31,1
73,8.4724,36.8888,1
87.2632,8.1696,37.2691,1
75.4737,7.5304,36.1384,1
72.9474,6.987,37.0293,0
69.3158,7.5674,37.1869,1
82.3421,8.1296,37.0683,1
80.9211,8.6553,37.1949,1
76.1579,8.6179,36.9176,1
70.8684,8.2689,36.5671,1
70.8378,9.2937,37.4424,1
70.0833,9.2799,36.938,1
68.4722,8.4599,37.1519,1
67.8649,8.3925,36.6445,1
67.3684,9.2363,36.157,1
66.2632,9.1101,36.0224,1
86.0789,8.827,36.373,1
76.9211,8.6778,36.6424,1
82.8947,8.4693,37.44,1
69.3684,8.6538,37.3734,1
69.5,8.2886,36.976,1
75,8.0835,36.747,1
73.3158,8.1174,36.6487,1
76.5789,7.7698,36.7702,1
84.2632,7.4415,36.0155,1
86.1579,7.4647,36.1954,1
80.3158,7.3186,37.2228,1
77.9211,7.2388,37.4939,1
69.8684,7.2552,37.4866,1
88.2632,7.1026,36.9604,1
74.0263,7.5543,36.7563,0
75.1842,8.2,37.074,1
72.7368,8.1314,37.3853,1
73.2895,7.6077,36.2822,1
88.5526,7.5927,36.26,1
74.8421,8.0226,36.583,1
70.8158,7.6372,37.4986,1
83.6579,7.8784,36.7877,1
76,7.5588,37.1242,1
75.6579,7.519,36.4135,1
73.3947,7.7926,37.3963,1
71.1053,7.2207,37.1894,0
72.3947,6.9996,36.1149,0
68.1053,7.6073,36.8394,0
75.2895,8.8388,37.4168,1
74.0811,8.1872,37.1883,1
70.0278,7.4261,36.6437,1
75.8571,7.0876,37.0884,1
65.4857,6.7119,36.7503,1
64.1429,6.4913,36.5544,0
68.75,6.8387,36.4946,0
72.3333,8.7486,36.5125,1
64.6667,7.4599,37.3417,1
70.0857,7.2225,36.5287,0
69.2571,7.2901,37.4977,1
75.4571,6.8978,37.0088,1
70.9167,7.1478,36.9139,1
69.6944,7.1016,36.0014,0
70.8889,7.4011,37.3065,0
69.9444,7.6153,36.6435,1
70.5278,7.2685,36.0873,0
76.6389,7.41,37.0243,0
73.4722,7.0465,36.0941,0
77.5278,8.6078,36.3161,1
72.8056,8.7011,36.8815,1
67.2778,7.6234,37.0165,1
71.0541,7.5817,36.5106,1
74.9737,8.6701,36.861,1
76.4737,8.4103,36.2861,1
75.2368,7.8032,37.1784,1
70.4737,8.116,37.3217,1
67.4054,7.8604,37.3757,1
68.4167,7.7154,36.8732,1
74.0833,8.3416,36.8013,1
77.9444,8.9022,36.732,1
80.1389,8.466,36.6656,1
71.5,7.8976,36.8936,1
73.8571,8.2749,37.3552,1
67.8571,7.6831,36.9146,1
62.8,7.161,36.4031,0
65.8,7.006,36.0718,0
67.7429,7.0497,37.2041,0
75.3056,6.7832,37.3285,0
80.5833,6.6186,36.8236,0
75.65,6.2316,36.5039,0
74.3158,6.0897,36.2053,0
96.3684,6.1289,37.2777,1
73.5263,6.2228,37.1556,1
69.4474,6.3114,36.5125,1
77.8158,6.7046,37.3432,1
77.9737,7.1922,36.714,1
76.8684,7.2909,36.5751,1
71.0541,7.0115,36.9643,1
72.1111,7.121,36.1688,0
70.7778,7.0675,36.493,0
68.8947,7.2734,36.459,0
91.8108,7.5582,36.3199,1
81.9737,7.2031,36.5147,1
78.9167,7.9728,36.9343,1
74.3333,7.605,36.3789,1
66.8611,7.0741,36.5687,1
61.8611,7.0641,36.0729,1
72.4211,7.0807,36.5429,1
80.8684,7.3111,36.5535,1
78.3947,7.6712,36.06,1
75.7105,7.2566,37.0913,1
82.9737,7.0053,37.4346,1
80.2368,7.0763,37.4659,1
81,7.3058,36.0139,1
78.8158,7.6956,36.711,1
114.9211,7.3144,37.3337,1
120.65,7.2643,36.7074,1
98.7368,7.6414,37.3488,1
77.9211,7.2347,37.2877,1
85.9737,7.0012,36.5463,1
120.65,6.9298,36.0375,1
120.65,7.1277,36.9109,1
120.65,7.4622,37.466,1
120.65,7.6438,37.2357,1
120.65,7.0744,36.8757,1
93.5789,7.1524,37.1303,1
84.7105,6.812,37.4307,0
68.2703,6.4223,36.3925,0
76.8889,6.161,36.1642,0
74.7222,5.9274,36.5578,0
72.4167,5.7237,36.7766,0
66.3889,5.5366,36.0277,0
65.1389,5.4199,36.5039,0
95.0286,5.3421,37.2283,0
75.1143,5.2301,36.7967,0
68.1143,5.1843,37.3297,0
66.7714,5.0638,36.4187,0
64.5429,5.1239,37.0414,0
67.3429,5.2357,36.157,0
63.6,5.1095,36.172,0
63.2571,5.0133,36.2293,0
66.2286,4.9007,36.2249,0
64.7714,4.7971,36.6045,0
66,4.6951,36.353,0
65.9143,4.6404,36.5024,0
66.3143,4.796,37.3613,0
69.0571,4.8659,36.1562,0
62.1132,2.9044,37.1195,0
60.9418,2.8735,37.2336,0
61.7704,2.8449,36.7142,0
61.0561,2.8179,37.4218,0
62.5129,2.7917,36.4447,0
59.5419,2.7674,36.5092,0
67.3705,2.7463,36.425,0
61.0561,2.7265,36.274,0
57.7419,2.7077,36.7195,0
63.1989,2.6905,36.3573,0
62.3134,2.6743,36.0607,0
61.5133,2.6585,36.7873,0
63.7704,2.6443,37.343,0
60.5705,2.6307,36.4817,0
64.4562,2.6169,36.8699,0
62.9133,2.6027,36.8358,0
61.1419,2.5889,36.4137,0
59.8277,2.5751,36.3556,0
61.9134,2.5618,36.0899,0
57.1419,2.5487,36.4108,0
59.0561,2.5362,37.265,0
58.4276,2.524,36.7337,0
75.3582,2.568,36.2094,0
87.1739,2.8943,37.0129,0
75.7805,3.6842,36.9227,0
74.6585,3.6156,37.193,0
78.8974,3.7725,36.1042,0
86.4615,3.7252,36.2533,0
72.7179,3.7119,36.9233,0
70.5641,3.6588,36.4668,0
72.4872,3.9339,37.2234,0
76.1026,3.865,36.9213,0
73.8462,4.1369,36.2314,0
74.7436,3.9191,36.5381,0
73.2821,3.7949,36.3113,0
69.8947,3.6921,36.1311,0
69.2632,3.5971,36.5313,0
68.6842,3.4807,36.4454,0
67.5263,3.3894,36.9363,0
66.1622,3.312,36.4394,0
65.8333,3.2558,37.2891,0
65.5833,3.1939,36.249,0
64.3056,3.1298,37.1015,0
65.1389,3.0746,37.3856,0
68.8611,3.0293,36.3688,0
67.1053,2.9456,36.4759,0
66.1842,2.9047,36.217,0
66.5405,2.8814,36.2426,0
66.75,2.8651,37.1869,0
65.1111,2.8562,36.3438,0
65.2222,2.8306,36.7117,0
66.25,2.8062,37.032,0
63.6389,2.7847,36.2005,0
64.7222,2.7625,37.2835,0
64.75,2.7414,37.4378,0
63.25,2.7228,37.3988,0
60.9444,2.709,36.8444,0
63.7778,2.6936,36.0943,0
66.9474,2.6567,36.6408,0
77.2895,2.6453,37.3823,0
77.6667,2.6339,36.71,0
69,2.6243,37.2372,0
69.7368,2.6228,36.9709,0
67.6579,2.614,36.6284,0
65.2778,2.6229,37.135,0
64.6111,3.2493,36.1304,0
65.1667,5.0117,36.6817,0
74.1389,5.0843,36.8362,0
71.8056,4.6513,36.4271,0
75.65,5.8149,36.2161,0
64.6757,5.2694,36.6637,0
71.6842,5.6028,36.1417,0
75.65,4.7648,37.2437,0
90.275,4.6715,36.7579,0
96,4.8525,37.09,0
77.641,6.6997,36.4959,0
82.359,8.6285,36.3931,0
74.7179,9.3401,36.2101,0
72.2051,9.3477,36.427,0
72.5897,9.0756,36.3931,0
79.0256,9.8602,37.1833,1
78.5385,9.9171,37.4794,1
80.0256,10.4433,37.2188,1
81.0513,10.4084,36.8907,1
75.4615,9.2525,37.1005,1
73.4103,10.4766,37.2181,1
74.1795,10.3143,36.1905,1
73.6154,8.4146,36.3779,1
68.9231,7.661,36.2944,1
74.6923,7.7064,37.1639,1
78.1282,6.9593,37.4884,1
77.4359,7.2767,36.0379,1
79.8049,7.2294,36.6842,1
81.125,7.7698,37.3453,0
73.8718,6.9714,36.9378,0
76.2564,6.8574,36.2343,0
76.8974,6.5764,37.0513,0
79.9744,6.708,37.191,0
73.9744,7.0788,37.0086,0
69.2368,7.148,36.143,0
64.6842,6.5312,36.6792,0
72.9211,6.4724,37.0977,0
75.0526,7.418,37.4467,0
79.4737,6.599,36.6082,0
70.2632,6.2502,36.557,0
71.5,6.0827,36.3552,0
71.1053,6.1232,36.4152,0
68.1316,5.7907,36.0493,0
69.3684,6.1804,36.1,0
72.8462,8.3693,37.034,1
73.4872,10.3784,36.4862,1
79.0769,10.5359,36.5267,1
73.5641,9.4385,36.9254,1
90.3077,9.9876,37.4982,1
77.1538,10.0854,36.1462,1
72.9231,10.2308,36.5944,1
69.9744,8.8116,36.3448,1
71.3421,10.1895,37.0717,1
70.9474,9.9568,36.2053,1
70.2368,9.3544,36.3029,1
80,9.0151,37.0153,1
74.7179,8.3762,36.7166,1
89.8462,8.4912,36.4726,1
70.7692,10.6766,36.2297,1
76.1282,9.4843,36.882,1
76.359,8.4032,37.1121,1
77.7692,7.822,37.2788,1
83.561,7.4699,36.7078,1
78.5122,7.3591,37.4439,1
80.2683,7.6714,36.2053,1
74.4,7.3954,36.2458,0
73.1795,7.0943,36.6558,0
75.3846,9.8228,36.1041,1
70.1282,9.0518,36.5287,1
70.7179,8.5374,37.1511,1
78.7179,10.4532,36.1259,1
76.4872,10.1249,36.7134,1
80.8462,9.4607,36.0125,1
72.359,8.6937,37.4136,1
75.6923,8.0101,36.6623,1
72.359,7.8847,36.0447,1
59.7436,9.4504,37.1366,1
70.5385,10.3902,36.6429,1
71.0769,11.094,36.9973,1
66.3947,10.823,36.0053,1
74.1842,9.4922,36.3937,1
74.5,8.4511,36.634,1
72.7368,7.7351,36.4326,1
68.6842,7.2268,37.0205,0
72.5526,7.0657,36.5591,0
74.7179,7.6424,36.0891,1
72.2368,7.5707,36.0523,1
73.1053,7.5648,36.0973,1
76.3684,7.2682,36.9262,0
83.0256,6.7984,37.17,0
80.3846,7.1427,36.3441,1
72.9487,7.0272,36.9611,1
70.1538,6.6804,36.2127,0
82.5897,6.8233,36.1207,0
71.3333,7.4986,36.2885,1
70.3333,6.8916,37.095,1
73.4359,6.6616,36.1801,1
78.0256,6.7077,36.8697,1
73.7632,7.1396,36.4034,1
73.9737,8.151,37.3377,0
75.7692,7.6482,36.135,0
78.2821,8.9062,36.2203,1
81.2564,9.116,36.8441,1
75.1538,9.585,36.5298,1
70.6154,9.7951,36.2669,1
72.1795,10.1318,37.331,1
75.1026,8.9165,36.1585,1
72.8462,9.102,36.2053,1
72.8462,10.4352,36.5971,1
69.2308,8.9747,36.3634,1
73.5385,9.303,36.0616,1
76.2821,9.6309,36.2415,1
71.8158,9.2614,37.0942,1
73.1842,8.5163,36.3026,1
75.8462,8.0545,36.3508,1
86.7949,8.1082,36.5078,1
120.65,8.2876,36.6944,1
86.9487,7.993,36.3563,1
75.5641,9.3166,37.1116,1
69.8718,10.1263,36.4477,1
72.2821,9.8283,36.7794,1
69.2632,8.9316,36.193,1
74.7632,8.2591,37.4316,1
71.3421,8.1852,36.4772,1
88.5,8.6926,36.6858,0
75.3947,8.466,36.9481,0
83.5263,7.8928,37.4967,0
74.2051,7.5985,36.0828,0
92.3333,7.1029,37.2878,0
76.0256,6.971,36.9804,0
85.7436,6.6338,36.0362,0
79.5897,6.8832,36.3068,0
71.5128,6.8422,36.2245,0
71.2821,7.8919,36.7968,1
79.2308,7.464,36.2805,1
78.8205,7.3242,36.4517,1
89.2564,7.069,37.3508,0
87.6053,8.1859,37.4758,1
74.3421,8.4069,37.1036,1
76.4615,8.142,37.4799,1
76.8205,7.9995,37.3885,1
78.2051,9.2335,36.2197,1
82.3846,11.0351,36.6796,1
83.1282,10.938,36.2693,1
78.7179,10.803,36.8307,1
73.2308,9.649,36.0572,1
67.7436,8.8017,37.2836,1
71.7692,7.9481,37.4452,1
86.4615,7.9344,36.6976,1
117.8462,7.8752,36.5524,1
72.641,8.4968,36.2708,1
71.7692,7.9283,37.29,1
77.641,7.6295,36.8398,1
73.5128,7.5992,36.88,0
74.3077,7.2343,37.0704,0
76.5641,7.2563,37.3282,0
91.0256,9.543,37.3103,1
78.6667,9.8131,36.3847,1
80.9487,9.1118,36.4268,1
83.4103,8.6336,37.0938,1
81.9487,10.3765,36.9032,1
89.9744,10.4766,36.8043,1
92.6923,9.5562,37.2982,1
76.4872,8.6632,36.9799,0
76.1538,8.3868,37.325,0
73.1538,8.0723,36.3014,0
78.9487,8.5969,36.5687,1
81.4103,8.9414,36.2426,1
81.5128,8.3153,36.2068,1
80.0513,8.4434,36.834,1
75.9487,8.4913,37.499,1
74.7692,7.4853,36.0625,0
78.2308,7.1515,37.1175,0
80.7692,7.4132,36.4004,0
78.5641,7.9024,36.4196,0
85.9487,8.3406,36.7154,1
80.3846,7.2952,37.0186,0
76.6154,7.662,36.0268,0
81.4615,10.4692,36.5537,1
78.1795,9.2061,37.1858,1
71.8462,8.6055,36.459,1
77.8205,8.4553,37.4605,1
72.5385,8.5489,36.0428,1
65.4359,9.3206,36.7632,1
76.2821,9.1752,37.3346,1
74.359,9.3373,36.8023,1
76.5641,10.6466,36.6145,1
73.7179,9.5107,36.6412,1
76.2051,9.7495,36.7853,1
83.9744,8.5407,37.4859,1
76.2564,7.5132,36.2511,0
75.65,5.44,36.943,0
75.65,4.4378,37.0475,0
66.7209,3.3507,36.1547,0
75.4286,4.3686,36.9641,0
86.15,4.4982,36.0617,0
74.7692,4.4742,36.895,0
74.35,4.2915,37.3538,0
76.8049,4.1058,36.2035,0
78.2683,4.6491,36.0493,0
81.122,7.0893,36.419,0
81.439,7.4884,37.1523,0
73.878,6.7405,36.6951,0
74.7949,5.8559,37.0724,0
76.359,5.2661,36.6675,0
76.0256,4.8514,36.5218,0
73.8718,4.5523,36.3324,0
73.5128,4.2792,37.3152,0
72.2821,4.0867,36.2787,0
73.0256,3.9357,37.2322,0
72.4359,3.813,36.3438,0
71.2051,3.7011,36.6444,0
72.6154,3.6024,36.2987,0
79.2051,3.5898,36.2166,0
77.5641,3.6098,36.1787,0
74.4359,3.5432,36.9295,0
74.4872,3.4688,37.309,0
72.1538,3.4285,36.3397,0
73.359,3.3997,36.1869,0
71.0769,3.3813,36.2738,0
72.6667,3.3368,36.3325,0
68.8462,3.2921,36.6272,0
73.3333,3.2901,37.0649,0
72.4872,3.3083,36.4458,0
70.6316,3.2561,36.0368,0
72.3947,3.2205,37.1146,0
71.4103,3.1781,36.8315,0
72.8049,3.1396,36.0489,0
82.7561,3.1279,36.9568,0
76.878,3.1417,37.0925,0
72,3.1773,37.1343,0
70.4615,3.1747,36.2189,0
73,3.5692,36.1728,0
73.6667,5.4993,36.797,0
73.9744,5.4546,36.2511,0
77.8718,5.2215,36.3734,0
70.8974,6.3291,37.4443,0
77.4872,6.2834,36.0356,0
72.6316,6.0082,36.7354,0
72.9474,5.4735,36.4128,0
73.7895,5.2145,36.7784,0
72.7179,5.443,36.5233,0
78.1026,5.4596,37.2985,0
77.4872,5.3847,36.8441,0
74.1707,4.919,36.8931,0
75.65,5.3821,36.4185,0
85.3333,9.5652,36.1075,0
79.8537,12.36,36.5695,1
81.2439,12.3173,37.3136,1
88.3902,11.9444,37.4945,1
88.5476,11.5248,37.1072,1
92.9756,12.425,37.1368,1
82.8293,12.3735,36.5628,1
93.4524,12.4425,37.1376,1
98.0222,11.5828,36.9805,1
94.3556,10.9911,36.7997,1
92.2727,10.9095,36.6068,1
92.8261,11.7782,36.1193,1
89.8444,11.1672,36.8248,1
81,9.4173,37.4148,1
82.4884,10.0643,36.2639,1
87.7561,9.4319,36.1853,1
81.2683,9.1935,36.9191,1
72.6585,8.3154,36.0907,1
73.439,7.6415,36.9977,0
81.6098,7.176,36.2121,0
84.5122,7.7669,36.0587,1
74,7.4821,36.0064,0
84.0244,8.0109,36.0593,1
79.1463,7.5828,36.8345,1
77.5854,6.8804,36.4373,0
79.2927,6.7235,37.02,0
83.3659,6.7713,37.0101,0
81.561,6.9881,36.5142,0
77.878,7.4531,36.2458,1
82.0732,8.6086,37.0383,1
80.2195,8.6346,36.9142,1
73.9024,8.6153,36.4767,1
75,8.5169,36.5152,1
78.0488,9.3074,37.3719,1
81.381,9.7895,37.1023,1
85.6364,9.1022,36.4697,1
86.4419,9.8282,36.4569,1
81.7317,8.9121,36.2699,1
81.6829,8.353,37.4582,1
80.0976,7.8844,36.3185,1
77.1463,7.8881,37.4414,1
73.4878,7.4512,37.2123,1
80.7073,7.2917,37.1874,0
85,7.6172,36.8529,1
87.3488,11.0096,36.0217,1
98.5909,12.835,36.2365,1
92.0213,12.2694,37.4857,1
87.9787,10.6673,36.4372,1
97.6383,11.722,37.0261,1
104.4255,10.6183,36.6468,1
82.6136,10.9399,36.473,1
87.9756,10.2766,36.8248,1
83.6098,10.0644,37.1081,1
78.3902,9.9997,36.2659,1
74.1707,9.0577,37.2113,1
73.825,8.2085,36.7062,0
75.8974,7.7817,36.8484,0
75.4615,7.9595,36.5447,0
77.4615,8.2334,36.984,0
75.35,8.0114,36.06,0
112.3659,9.0173,36.2631,1
87.186,10.8372,36.0675,1
113.9767,11.7277,36.6214,1
80.1429,10.1144,37.1589,1
83.2381,9.4125,36.4873,1
85.4146,10.2939,37.4912,1
75.2564,9.4307,36.1637,1
69.6154,8.3566,36.4281,0
71.4359,7.7667,36.9946,0
71.2564,7.3938,36.4969,0
78.8974,7.2624,37.3358,0
73.2308,6.9174,36.7545,0
75.975,6.6162,37.1286,0
75.9024,6.3887,36.9993,0
90.6429,6.2613,36.4089,0
86.7045,6.9126,36.4603,0
91.3191,6.5515,36.4249,0
90.5532,7.1909,37.2689,0
93.4894,13.5268,36.1376,1
88.8409,15.6152,36.7098,1
90.0909,14.3894,36.7756,1
86.8864,13.0899,36.5469,1
74.0952,12.0537,37.3673,1
77.9024,10.2499,36.5838,1
86.8537,10.7636,37.3054,1
80.0976,10.6504,36.5694,1
85.9268,10.0712,36.9398,1
86.381,10.2097,36.7443,1
90.3415,11.1904,36.5004,1
81.881,9.9787,37.1624,1
81.1707,9.3347,36.4452,1
83.4419,9.5554,36.2976,1
85.25,10.1846,37.1164,1
84.9545,11.9656,37.3975,1
88.4318,11.0747,37.0778,1
95.6596,11.7442,36.9501,1
88.8409,10.9058,36.3953,1
87.8372,9.8706,36.5383,1
81.4146,9.8327,36.7349,1
78.2439,9.0842,36.4518,0
75.65,8.6826,36.0506,0
91.0488,7.9578,36.7814,0
78.5122,7.74,36.6637,0
78.9756,7.491,36.4725,0
74.8293,7.2349,36.6053,0
76.9512,7.0493,37.3265,0
74.7805,6.8539,36.8965,0
76.6341,7.366,36.664,0
73.122,8.4396,37.2592,0
82.2683,7.5533,37.0897,0
77.8293,9.0611,36.2708,1
82.6098,9.362,36.3094,1
88.5854,8.7601,36.4309,1
82.3415,8.4306,36.5012,0
81.1463,8.2199,36.0277,0
78.3415,8.0035,36.0151,0
84.3902,11.171,37.2564,1
94.8049,15.6396,37.0661,1
101.7073,12.8742,36.5301,1
120.65,15.199,37.3016,1
111.7556,15.0438,36.6105,1
93.1591,13.5949,36.1916,1
82.4318,12.6619,36.1196,1
84.7955,11.6112,37.3118,1
89.0227,12.1578,36.8922,1
88.7273,11.9575,36.723,1
85.3864,11.6687,37.2561,1
87.8636,11.9881,36.0821,1
96.4773,11.8416,36.5881,1
84.561,11.4961,36.1302,1
72.0488,12.0138,37.0839,1
74.7805,11.7233,36.3506,1
83.1463,11.5947,36.8976,1
79.9024,11.7348,36.5195,1
80.1951,11.6297,36.1296,1
75.0488,11.756,36.501,1
76.9512,11.9564,36.6823,1
79.7073,12.0513,36.675,1
83.1707,12.8419,37.4992,1
81.3902,11.0381,36.01,1
82.0976,10.431,36.9043,1
84.7561,11.4001,36.6338,1
79.2195,10.6578,37.1079,1
75.2683,10.1527,37.1857,0
80.2195,11.0878,36.6756,0
79.5122,12.0631,36.394,1
79.8537,10.9517,36.332,1
79.5238,11.3655,37.2809,0
79.3023,11.3618,37.3219,0
83.2045,13.6419,36.0217,1
110.7234,13.7135,36.824,1
98.7872,13.8259,37.4663,1
92.2128,13.0612,37.4469,1
93.5,12.9008,37.0994,1
99.6136,13.369,36.7569,1
102.1163,13.7229,36.3492,1
97.2927,13.4454,36.5822,1
83.2927,12.758,36.1248,1
71.1026,10.7073,36.0386,1
73.3077,9.5633,36.2479,1
72.0513,8.9802,36.4843,0
71.5385,8.4836,36.3587,0
72.0513,8.6192,36.0018,0
73.5128,9.3448,36.5957,0
71.7171,8.1288,36.4995,0
80.1991,11.7201,36.0043,0
74.8564,10.8217,36.5877,0
91.4865,12.1068,36.8933,0
88.7037,12.829,37.105,1
